tri,vertex,x,y,z,fault_name
123,b,113514.7,3189671.1,0.0,tib_dog
123,c,112670.0,3186146.2,2000.0,tib_dog
123,m,112395.36666666665,3188127.6333333333,1333.3333333333333,tib_dog
124,a,123359.4,3186730.2,-5000.0,tib_dog
124,b,124256.2,3190088.2,-7500.0,tib_dog
124,c,125632.8,3188252.7,-7500.0,tib_dog
124,m,124416.13333333332,3188357.0333333337,-6666.666666666667,tib_dog
125,a,122107.9,3188565.6,-5000.0,tib_dog
125,b,124256.2,3190088.2,-7500.0,tib_dog
125,c,123359.4,3186730.2,-5000.0,tib_dog
125,m,123241.16666666667,3188461.3333333335,-5833.333333333333,tib_dog
126,a,114807.8,3190463.6,-1000.0,tib_dog
126,b,116184.4,3187981.6,-1000.0,tib_dog
126,c,113514.7,3189671.1,0.0,tib_dog
126,m,114835.63333333335,3189372.1,-666.6666666666666,tib_dog
127,a,116184.4,3187981.6,-1000.0,tib_dog
127,b,117352.4,3190567.9,-2500.0,tib_dog
127,c,118437.0,3188482.2,-2500.0,tib_dog
127,m,117324.59999999999,3189010.5666666664,-2000.0,tib_dog
128,a,104781.4,3189106.7,4428.0,tib_dog
128,b,105547.2,3190693.1,4000.0,tib_dog
128,c,106298.0,3189399.9,4000.0,tib_dog
128,m,105542.2,3189733.233333334,4142.666666666667,tib_dog
129,a,118437.0,3188482.2,-2500.0,tib_dog
129,b,122107.9,3188565.6,-5000.0,tib_dog
129,c,119313.0,3187272.5,-2500.0,tib_dog
129,m,119952.63333333335,3188106.766666667,-3333.3333333333335,tib_dog
130,a,104705.1,3190742.4,4269.0,tib_dog
130,b,105547.2,3190693.1,4000.0,tib_dog
130,c,104781.4,3189106.7,4428.0,tib_dog
130,m,105011.23333333332,3190180.733333333,4232.333333333333,tib_dog
131,a,118437.0,3188482.2,-2500.0,tib_dog
131,b,120439.3,3190943.4,-5000.0,tib_dog
131,c,122107.9,3188565.6,-5000.0,tib_dog
131,m,120328.06666666665,3189330.4,-4166.666666666667,tib_dog
132,a,124256.2,3190088.2,-7500.0,tib_dog
132,b,127030.3,3189796.2,-10000.0,tib_dog
132,c,125632.8,3188252.7,-7500.0,tib_dog
132,m,125639.76666666666,3189379.0333333337,-8333.333333333334,tib_dog
133,a,114807.8,3190463.6,-1000.0,tib_dog
133,b,117352.4,3190567.9,-2500.0,tib_dog
133,c,116184.4,3187981.6,-1000.0,tib_dog
133,m,116114.86666666665,3189671.033333333,-1500.0,tib_dog
134,a,107466.0,3187793.9,4000.0,tib_dog
134,b,109437.1,3191485.6,2000.0,tib_dog
134,c,111001.4,3188565.6,2000.0,tib_dog
134,m,109301.5,3189281.6999999997,2666.6666666666665,tib_dog
135,a,106298.0,3189399.9,4000.0,tib_dog
135,b,109437.1,3191485.6,2000.0,tib_dog
135,c,107466.0,3187793.9,4000.0,tib_dog
135,m,107733.7,3189559.8000000003,3333.3333333333335,tib_dog
136,a,117352.4,3190567.9,-2500.0,tib_dog
136,b,120439.3,3190943.4,-5000.0,tib_dog
136,c,118437.0,3188482.2,-2500.0,tib_dog
136,m,118742.90000000001,3189997.8333333335,-3333.3333333333335,tib_dog
137,a,122107.9,3188565.6,-5000.0,tib_dog
137,b,123171.6,3191756.8,-7500.0,tib_dog
137,c,124256.2,3190088.2,-7500.0,tib_dog
137,m,123178.56666666667,3190136.866666667,-6666.666666666667,tib_dog
138,a,124256.2,3190088.2,-7500.0,tib_dog
138,b,126029.1,3191965.4,-10000.0,tib_dog
138,c,127030.3,3189796.2,-10000.0,tib_dog
138,m,125771.86666666665,3190616.6,-9166.666666666666,tib_dog
139,a,120439.3,3190943.4,-5000.0,tib_dog
139,b,123171.6,3191756.8,-7500.0,tib_dog
139,c,122107.9,3188565.6,-5000.0,tib_dog
139,m,121906.26666666668,3190421.933333333,-5833.333333333333,tib_dog
140,a,104611.9,3192081.4,4024.0,tib_dog
140,b,105547.2,3190693.1,4000.0,tib_dog
140,c,104705.1,3190742.4,4269.0,tib_dog
140,m,104954.73333333332,3191172.3000000003,4097.666666666667,tib_dog
141,a,114807.8,3190463.6,-1000.0,tib_dog
141,b,116184.4,3192737.1,-2500.0,tib_dog
141,c,117352.4,3190567.9,-2500.0,tib_dog
141,m,116114.86666666665,3191256.1999999997,-2000.0,tib_dog
142,a,113514.7,3189671.1,0.0,tib_dog
142,b,113869.3,3192799.7,-1000.0,tib_dog
142,c,114807.8,3190463.6,-1000.0,tib_dog
142,m,114063.93333333333,3190978.1333333333,-666.6666666666666,tib_dog
143,a,105547.2,3190693.1,4000.0,tib_dog
143,b,109437.1,3191485.6,2000.0,tib_dog
143,c,106298.0,3189399.9,4000.0,tib_dog
143,m,107094.09999999999,3190526.1999999997,3333.3333333333335,tib_dog
144,a,109437.1,3191485.6,2000.0,tib_dog
144,b,113514.7,3189671.1,0.0,tib_dog
144,c,111001.4,3188565.6,2000.0,tib_dog
144,m,111317.73333333332,3189907.4333333336,1333.3333333333333,tib_dog
145,a,123171.6,3191756.8,-7500.0,tib_dog
145,b,126029.1,3191965.4,-10000.0,tib_dog
145,c,124256.2,3190088.2,-7500.0,tib_dog
145,m,124485.63333333335,3191270.133333333,-8333.333333333334,tib_dog
146,a,112471.8,3192924.8,0.0,tib_dog
146,b,113869.3,3192799.7,-1000.0,tib_dog
146,c,113514.7,3189671.1,0.0,tib_dog
146,m,113285.26666666666,3191798.533333333,-333.3333333333333,tib_dog
147,a,117352.4,3190567.9,-2500.0,tib_dog
147,b,119479.9,3192903.9,-5000.0,tib_dog
147,c,120439.3,3190943.4,-5000.0,tib_dog
147,m,119090.53333333333,3191471.733333333,-4166.666666666667,tib_dog
148,a,109437.1,3191485.6,2000.0,tib_dog
148,b,112471.8,3192924.8,0.0,tib_dog
148,c,113514.7,3189671.1,0.0,tib_dog
148,m,111807.86666666668,3191360.5,666.6666666666666,tib_dog
149,a,113869.3,3192799.7,-1000.0,tib_dog
149,b,116184.4,3192737.1,-2500.0,tib_dog
149,c,114807.8,3190463.6,-1000.0,tib_dog
149,m,114953.83333333333,3192000.1333333333,-1500.0,tib_dog
150,a,120439.3,3190943.4,-5000.0,tib_dog
150,b,121878.5,3193842.5,-7500.0,tib_dog
150,c,123171.6,3191756.8,-7500.0,tib_dog
150,m,121829.8,3192180.9,-6666.666666666667,tib_dog
151,a,116184.4,3192737.1,-2500.0,tib_dog
151,b,119479.9,3192903.9,-5000.0,tib_dog
151,c,117352.4,3190567.9,-2500.0,tib_dog
151,m,117672.23333333332,3192069.6333333333,-3333.3333333333335,tib_dog
152,a,119479.9,3192903.9,-5000.0,tib_dog
152,b,121878.5,3193842.5,-7500.0,tib_dog
152,c,120439.3,3190943.4,-5000.0,tib_dog
152,m,120599.23333333334,3192563.266666667,-5833.333333333333,tib_dog
153,a,104316.6,3194072.0,4000.0,tib_dog
153,b,104611.9,3192081.4,4024.0,tib_dog
153,c,103493.2,3193471.3,4305.0,tib_dog
153,m,104140.56666666667,3193208.233333333,4109.666666666667,tib_dog
154,a,123171.6,3191756.8,-7500.0,tib_dog
154,b,124652.5,3194426.5,-10000.0,tib_dog
154,c,126029.1,3191965.4,-10000.0,tib_dog
154,m,124617.73333333334,3192716.233333333,-9166.666666666666,tib_dog
155,a,105547.2,3190693.1,4000.0,tib_dog
155,b,108540.2,3194197.1,2000.0,tib_dog
155,c,109437.1,3191485.6,2000.0,tib_dog
155,m,107841.5,3192125.266666667,2666.6666666666665,tib_dog
156,a,113869.3,3192799.7,-1000.0,tib_dog
156,b,115391.8,3194572.5,-2500.0,tib_dog
156,c,116184.4,3192737.1,-2500.0,tib_dog
156,m,115148.5,3193369.766666667,-2000.0,tib_dog
157,a,104611.9,3192081.4,4024.0,tib_dog
157,b,108540.2,3194197.1,2000.0,tib_dog
157,c,105547.2,3190693.1,4000.0,tib_dog
157,m,106233.09999999999,3192323.8666666667,3341.3333333333335,tib_dog
158,a,116184.4,3192737.1,-2500.0,tib_dog
158,b,118311.9,3194906.3,-5000.0,tib_dog
158,c,119479.9,3192903.9,-5000.0,tib_dog
158,m,117992.06666666665,3193515.766666667,-4166.666666666667,tib_dog
159,a,121878.5,3193842.5,-7500.0,tib_dog
159,b,124652.5,3194426.5,-10000.0,tib_dog
159,c,123171.6,3191756.8,-7500.0,tib_dog
159,m,123234.2,3193341.9333333336,-8333.333333333334,tib_dog
160,a,113118.4,3194989.7,-1000.0,tib_dog
160,b,113869.3,3192799.7,-1000.0,tib_dog
160,c,112471.8,3192924.8,0.0,tib_dog
160,m,113153.16666666667,3193571.4,-666.6666666666666,tib_dog
161,a,108540.2,3194197.1,2000.0,tib_dog
161,b,112471.8,3192924.8,0.0,tib_dog
161,c,109437.1,3191485.6,2000.0,tib_dog
161,m,110149.7,3192869.1666666665,1333.3333333333333,tib_dog
162,a,113118.4,3194989.7,-1000.0,tib_dog
162,b,115391.8,3194572.5,-2500.0,tib_dog
162,c,113869.3,3192799.7,-1000.0,tib_dog
162,m,114126.5,3194120.6333333333,-1500.0,tib_dog
163,a,104316.6,3194072.0,4000.0,tib_dog
163,b,108540.2,3194197.1,2000.0,tib_dog
163,c,104611.9,3192081.4,4024.0,tib_dog
163,m,105822.89999999998,3193450.1666666665,3341.3333333333335,tib_dog
164,a,115391.8,3194572.5,-2500.0,tib_dog
164,b,118311.9,3194906.3,-5000.0,tib_dog
164,c,116184.4,3192737.1,-2500.0,tib_dog
164,m,116629.36666666665,3194071.966666667,-3333.3333333333335,tib_dog
165,a,102476.2,3195742.6,4524.0,tib_dog
165,b,104316.6,3194072.0,4000.0,tib_dog
165,c,103493.2,3193471.3,4305.0,tib_dog
165,m,103428.66666666667,3194428.633333333,4276.333333333333,tib_dog
166,a,119479.9,3192903.9,-5000.0,tib_dog
166,b,120877.3,3195970.0,-7500.0,tib_dog
166,c,121878.5,3193842.5,-7500.0,tib_dog
166,m,120745.23333333334,3194238.8000000003,-6666.666666666667,tib_dog
167,a,118311.9,3194906.3,-5000.0,tib_dog
167,b,120877.3,3195970.0,-7500.0,tib_dog
167,c,119479.9,3192903.9,-5000.0,tib_dog
167,m,119556.36666666665,3194593.4,-5833.333333333333,tib_dog
168,a,102476.2,3195742.6,4524.0,tib_dog
168,b,103878.6,3196199.4,4000.0,tib_dog
168,c,104316.6,3194072.0,4000.0,tib_dog
168,m,103557.13333333335,3195338.0,4174.666666666667,tib_dog
169,a,121878.5,3193842.5,-7500.0,tib_dog
169,b,123317.6,3196637.4,-10000.0,tib_dog
169,c,124652.5,3194426.5,-10000.0,tib_dog
169,m,123282.86666666665,3194968.8000000003,-9166.666666666666,tib_dog
170,a,115391.8,3194572.5,-2500.0,tib_dog
170,b,117519.3,3196574.8,-5000.0,tib_dog
170,c,118311.9,3194906.3,-5000.0,tib_dog
170,m,117074.33333333333,3195351.1999999997,-4166.666666666667,tib_dog
171,a,113118.4,3194989.7,-1000.0,tib_dog
171,b,114557.5,3196741.7,-2500.0,tib_dog
171,c,115391.8,3194572.5,-2500.0,tib_dog
171,m,114355.90000000001,3195434.6333333333,-2000.0,tib_dog
172,a,108540.2,3194197.1,2000.0,tib_dog
172,b,113118.4,3194989.7,-1000.0,tib_dog
172,c,112471.8,3192924.8,0.0,tib_dog
172,m,111376.79999999999,3194037.2000000007,333.3333333333333,tib_dog
173,a,108540.2,3194197.1,2000.0,tib_dog
173,b,111262.1,3196887.7,0.0,tib_dog
173,c,113118.4,3194989.7,-1000.0,tib_dog
173,m,110973.56666666665,3195358.1666666665,333.3333333333333,tib_dog
174,a,120877.3,3195970.0,-7500.0,tib_dog
174,b,123317.6,3196637.4,-10000.0,tib_dog
174,c,121878.5,3193842.5,-7500.0,tib_dog
174,m,122024.46666666667,3195483.3000000003,-8333.333333333334,tib_dog
175,a,104316.6,3194072.0,4000.0,tib_dog
175,b,107977.0,3196533.1,2000.0,tib_dog
175,c,108540.2,3194197.1,2000.0,tib_dog
175,m,106944.59999999999,3194934.0666666664,2666.6666666666665,tib_dog
176,a,111262.1,3196887.7,0.0,tib_dog
176,b,112471.8,3197138.0,-1000.0,tib_dog
176,c,113118.4,3194989.7,-1000.0,tib_dog
176,m,112284.10000000002,3196338.466666667,-666.6666666666666,tib_dog
177,a,102476.2,3195742.6,4524.0,tib_dog
177,b,103188.1,3197302.0,4171.0,tib_dog
177,c,103878.6,3196199.4,4000.0,tib_dog
177,m,103180.96666666667,3196414.6666666665,4231.666666666667,tib_dog
178,a,112471.8,3197138.0,-1000.0,tib_dog
178,b,114557.5,3196741.7,-2500.0,tib_dog
178,c,113118.4,3194989.7,-1000.0,tib_dog
178,m,113382.56666666665,3196289.8000000003,-1500.0,tib_dog
179,a,107977.0,3196533.1,2000.0,tib_dog
179,b,111262.1,3196887.7,0.0,tib_dog
179,c,108540.2,3194197.1,2000.0,tib_dog
179,m,109259.76666666666,3195872.6333333333,1333.3333333333333,tib_dog
180,a,114557.5,3196741.7,-2500.0,tib_dog
180,b,117519.3,3196574.8,-5000.0,tib_dog
180,c,115391.8,3194572.5,-2500.0,tib_dog
180,m,115822.86666666665,3195963.0,-3333.3333333333335,tib_dog
181,a,103544.9,3197659.4,4000.0,tib_dog
181,b,103878.6,3196199.4,4000.0,tib_dog
181,c,103188.1,3197302.0,4171.0,tib_dog
181,m,103537.2,3197053.6,4057.0,tib_dog
182,a,103878.6,3196199.4,4000.0,tib_dog
182,b,107977.0,3196533.1,2000.0,tib_dog
182,c,104316.6,3194072.0,4000.0,tib_dog
182,m,105390.73333333334,3195601.5,3333.3333333333335,tib_dog
183,a,117519.3,3196574.8,-5000.0,tib_dog
183,b,120877.3,3195970.0,-7500.0,tib_dog
183,c,118311.9,3194906.3,-5000.0,tib_dog
183,m,118902.83333333333,3195817.033333333,-5833.333333333333,tib_dog
184,a,117519.3,3196574.8,-5000.0,tib_dog
184,b,119709.3,3198139.1,-7500.0,tib_dog
184,c,120877.3,3195970.0,-7500.0,tib_dog
184,m,119368.63333333335,3196894.6333333333,-6666.666666666667,tib_dog
185,a,114557.5,3196741.7,-2500.0,tib_dog
185,b,116851.9,3198243.4,-5000.0,tib_dog
185,c,117519.3,3196574.8,-5000.0,tib_dog
185,m,116309.56666666667,3197186.633333333,-4166.666666666667,tib_dog
186,a,120877.3,3195970.0,-7500.0,tib_dog
186,b,122191.3,3198973.4,-10000.0,tib_dog
186,c,123317.6,3196637.4,-10000.0,tib_dog
186,m,122128.73333333334,3197193.6,-9166.666666666666,tib_dog
187,a,111262.1,3196887.7,0.0,tib_dog
187,b,111929.5,3199098.6,-1000.0,tib_dog
187,c,112471.8,3197138.0,-1000.0,tib_dog
187,m,111887.8,3197708.1,-666.6666666666666,tib_dog
188,a,113535.5,3199182.0,-2500.0,tib_dog
188,b,114557.5,3196741.7,-2500.0,tib_dog
188,c,112471.8,3197138.0,-1000.0,tib_dog
188,m,113521.59999999999,3197687.233333333,-2000.0,tib_dog
189,a,119709.3,3198139.1,-7500.0,tib_dog
189,b,122191.3,3198973.4,-10000.0,tib_dog
189,c,120877.3,3195970.0,-7500.0,tib_dog
189,m,120925.96666666667,3197694.1666666665,-8333.333333333334,tib_dog
190,a,116851.9,3198243.4,-5000.0,tib_dog
190,b,119709.3,3198139.1,-7500.0,tib_dog
190,c,117519.3,3196574.8,-5000.0,tib_dog
190,m,118026.83333333333,3197652.4333333336,-5833.333333333333,tib_dog
191,a,104239.0,3198912.2,3762.0,tib_dog
191,b,103878.6,3196199.4,4000.0,tib_dog
191,c,103544.9,3197659.4,4000.0,tib_dog
191,m,103887.5,3197590.3333333335,3920.6666666666665,tib_dog
192,a,111929.5,3199098.6,-1000.0,tib_dog
192,b,113535.5,3199182.0,-2500.0,tib_dog
192,c,112471.8,3197138.0,-1000.0,tib_dog
192,m,112645.59999999999,3198472.8666666667,-1500.0,tib_dog
193,a,103878.6,3196199.4,4000.0,tib_dog
193,b,107184.5,3199077.7,2000.0,tib_dog
193,c,107977.0,3196533.1,2000.0,tib_dog
193,m,106346.7,3197270.0666666664,2666.6666666666665,tib_dog
194,a,104239.0,3198912.2,3762.0,tib_dog
194,b,107184.5,3199077.7,2000.0,tib_dog
194,c,103878.6,3196199.4,4000.0,tib_dog
194,m,105100.7,3198063.1,3254.0,tib_dog
195,a,114557.5,3196741.7,-2500.0,tib_dog
195,b,115975.9,3199807.7,-5000.0,tib_dog
195,c,116851.9,3198243.4,-5000.0,tib_dog
195,m,115795.09999999999,3198264.266666667,-4166.666666666667,tib_dog
196,a,113535.5,3199182.0,-2500.0,tib_dog
196,b,115975.9,3199807.7,-5000.0,tib_dog
196,c,114557.5,3196741.7,-2500.0,tib_dog
196,m,114689.63333333335,3198577.1333333333,-3333.3333333333335,tib_dog
197,a,110073.2,3200412.6,0.0,tib_dog
197,b,111929.5,3199098.6,-1000.0,tib_dog
197,c,111262.1,3196887.7,0.0,tib_dog
197,m,111088.26666666668,3198799.6333333333,-333.3333333333333,tib_dog
198,a,107977.0,3196533.1,2000.0,tib_dog
198,b,110073.2,3200412.6,0.0,tib_dog
198,c,111262.1,3196887.7,0.0,tib_dog
198,m,109770.76666666668,3197944.466666667,666.6666666666666,tib_dog
199,a,116851.9,3198243.4,-5000.0,tib_dog
199,b,118624.7,3200475.2,-7500.0,tib_dog
199,c,119709.3,3198139.1,-7500.0,tib_dog
199,m,118395.29999999999,3198952.5666666664,-6666.666666666667,tib_dog
200,a,107184.5,3199077.7,2000.0,tib_dog
200,b,110073.2,3200412.6,0.0,tib_dog
200,c,107977.0,3196533.1,2000.0,tib_dog
200,m,108411.56666666667,3198674.466666667,1333.3333333333333,tib_dog
201,a,115975.9,3199807.7,-5000.0,tib_dog
201,b,118624.7,3200475.2,-7500.0,tib_dog
201,c,116851.9,3198243.4,-5000.0,tib_dog
201,m,117150.83333333333,3199508.766666667,-5833.333333333333,tib_dog
202,a,119709.3,3198139.1,-7500.0,tib_dog
202,b,120981.6,3201518.0,-10000.0,tib_dog
202,c,122191.3,3198973.4,-10000.0,tib_dog
202,m,120960.73333333334,3199543.5,-9166.666666666666,tib_dog
203,a,118624.7,3200475.2,-7500.0,tib_dog
203,b,120981.6,3201518.0,-10000.0,tib_dog
203,c,119709.3,3198139.1,-7500.0,tib_dog
203,m,119771.86666666665,3200044.1,-8333.333333333334,tib_dog
204,a,104239.0,3198912.2,3762.0,tib_dog
204,b,105766.2,3201643.2,2000.0,tib_dog
204,c,107184.5,3199077.7,2000.0,tib_dog
204,m,105729.90000000001,3199877.7000000007,2587.3333333333335,tib_dog
205,a,103916.9,3200454.7,3544.0,tib_dog
205,b,105766.2,3201643.2,2000.0,tib_dog
205,c,104239.0,3198912.2,3762.0,tib_dog
205,m,104640.7,3200336.7000000007,3102.0,tib_dog
206,a,113535.5,3199182.0,-2500.0,tib_dog
206,b,115141.6,3201705.8,-5000.0,tib_dog
206,c,115975.9,3199807.7,-5000.0,tib_dog
206,m,114884.33333333333,3200231.8333333335,-4166.666666666667,tib_dog
207,a,110657.2,3201580.6,-1000.0,tib_dog
207,b,111929.5,3199098.6,-1000.0,tib_dog
207,c,110073.2,3200412.6,0.0,tib_dog
207,m,110886.63333333335,3200363.9333333336,-666.6666666666666,tib_dog
208,a,111741.8,3202248.0,-2500.0,tib_dog
208,b,111929.5,3199098.6,-1000.0,tib_dog
208,c,110657.2,3201580.6,-1000.0,tib_dog
208,m,111442.83333333333,3200975.733333333,-1500.0,tib_dog
209,a,115975.9,3199807.7,-5000.0,tib_dog
209,b,117227.3,3202331.5,-7500.0,tib_dog
209,c,118624.7,3200475.2,-7500.0,tib_dog
209,m,117275.96666666667,3200871.466666667,-6666.666666666667,tib_dog
210,a,111741.8,3202248.0,-2500.0,tib_dog
210,b,113535.5,3199182.0,-2500.0,tib_dog
210,c,111929.5,3199098.6,-1000.0,tib_dog
210,m,112402.26666666666,3200176.1999999997,-2000.0,tib_dog
211,a,115141.6,3201705.8,-5000.0,tib_dog
211,b,117227.3,3202331.5,-7500.0,tib_dog
211,c,115975.9,3199807.7,-5000.0,tib_dog
211,m,116114.93333333335,3201281.6666666665,-5833.333333333333,tib_dog
212,a,111741.8,3202248.0,-2500.0,tib_dog
212,b,115141.6,3201705.8,-5000.0,tib_dog
212,c,113535.5,3199182.0,-2500.0,tib_dog
212,m,113472.96666666667,3201045.266666667,-3333.3333333333335,tib_dog
213,a,110073.2,3200412.6,0.0,tib_dog
213,b,109343.2,3203290.9,-1000.0,tib_dog
213,c,110657.2,3201580.6,-1000.0,tib_dog
213,m,110024.53333333333,3201761.3666666667,-666.6666666666666,tib_dog
214,a,111741.8,3202248.0,-2500.0,tib_dog
214,b,113598.1,3203353.5,-5000.0,tib_dog
214,c,115141.6,3201705.8,-5000.0,tib_dog
214,m,113493.83333333333,3202435.766666667,-4166.666666666667,tib_dog
215,a,105766.2,3201643.2,2000.0,tib_dog
215,b,110073.2,3200412.6,0.0,tib_dog
215,c,107184.5,3199077.7,2000.0,tib_dog
215,m,107674.63333333335,3200377.8333333335,1333.3333333333333,tib_dog
216,a,103154.2,3202929.3,2970.0,tib_dog
216,b,105766.2,3201643.2,2000.0,tib_dog
216,c,103916.9,3200454.7,3544.0,tib_dog
216,m,104279.09999999999,3201675.733333333,2838.0,tib_dog
217,a,105766.2,3201643.2,2000.0,tib_dog
217,b,108029.2,3203499.5,0.0,tib_dog
217,c,110073.2,3200412.6,0.0,tib_dog
217,m,107956.2,3201851.766666667,666.6666666666666,tib_dog
218,a,108029.2,3203499.5,0.0,tib_dog
218,b,109343.2,3203290.9,-1000.0,tib_dog
218,c,110073.2,3200412.6,0.0,tib_dog
218,m,109148.53333333333,3202401.0,-333.3333333333333,tib_dog
219,a,118311.9,3203562.1,-10000.0,tib_dog
219,b,118624.7,3200475.2,-7500.0,tib_dog
219,c,117227.3,3202331.5,-7500.0,tib_dog
219,m,118054.63333333332,3202122.9333333336,-8333.333333333334,tib_dog
220,a,118311.9,3203562.1,-10000.0,tib_dog
220,b,120981.6,3201518.0,-10000.0,tib_dog
220,c,118624.7,3200475.2,-7500.0,tib_dog
220,m,119306.06666666667,3201851.766666667,-9166.666666666666,tib_dog
221,a,113598.1,3203353.5,-5000.0,tib_dog
221,b,115099.8,3203979.2,-7500.0,tib_dog
221,c,115141.6,3201705.8,-5000.0,tib_dog
221,m,114613.16666666667,3203012.8333333335,-5833.333333333333,tib_dog
222,a,104160.1,3204000.1,2000.0,tib_dog
222,b,105766.2,3201643.2,2000.0,tib_dog
222,c,103154.2,3202929.3,2970.0,tib_dog
222,m,104360.16666666667,3202857.5333333337,2323.3333333333335,tib_dog
223,a,109343.2,3203290.9,-1000.0,tib_dog
223,b,111741.8,3202248.0,-2500.0,tib_dog
223,c,110657.2,3201580.6,-1000.0,tib_dog
223,m,110580.73333333334,3202373.1666666665,-1500.0,tib_dog
224,a,115099.8,3203979.2,-7500.0,tib_dog
224,b,117227.3,3202331.5,-7500.0,tib_dog
224,c,115141.6,3201705.8,-5000.0,tib_dog
224,m,115822.90000000001,3202672.1666666665,-6666.666666666667,tib_dog
225,a,109864.6,3204312.9,-2500.0,tib_dog
225,b,111741.8,3202248.0,-2500.0,tib_dog
225,c,109343.2,3203290.9,-1000.0,tib_dog
225,m,110316.53333333334,3203283.9333333336,-2000.0,tib_dog
226,a,108175.2,3204531.9,-1000.0,tib_dog
226,b,109343.2,3203290.9,-1000.0,tib_dog
226,c,108029.2,3203499.5,0.0,tib_dog
226,m,108515.86666666665,3203774.1,-666.6666666666666,tib_dog
227,a,108175.2,3204531.9,-1000.0,tib_dog
227,b,109864.6,3204312.9,-2500.0,tib_dog
227,c,109343.2,3203290.9,-1000.0,tib_dog
227,m,109127.66666666667,3204045.233333333,-1500.0,tib_dog
228,a,102052.4,3204115.8,2889.0,tib_dog
228,b,104160.1,3204000.1,2000.0,tib_dog
228,c,103154.2,3202929.3,2970.0,tib_dog
228,m,103122.23333333334,3203681.733333333,2619.6666666666665,tib_dog
229,a,110970.1,3205272.4,-5000.0,tib_dog
229,b,111741.8,3202248.0,-2500.0,tib_dog
229,c,109864.6,3204312.9,-2500.0,tib_dog
229,m,110858.83333333333,3203944.4333333336,-3333.3333333333335,tib_dog
230,a,115099.8,3203979.2,-7500.0,tib_dog
230,b,118311.9,3203562.1,-10000.0,tib_dog
230,c,117227.3,3202331.5,-7500.0,tib_dog
230,m,116879.66666666667,3203290.9333333336,-8333.333333333334,tib_dog
231,a,104160.1,3204000.1,2000.0,tib_dog
231,b,108029.2,3203499.5,0.0,tib_dog
231,c,105766.2,3201643.2,2000.0,tib_dog
231,m,105985.16666666667,3203047.6,1333.3333333333333,tib_dog
232,a,110970.1,3205272.4,-5000.0,tib_dog
232,b,113598.1,3203353.5,-5000.0,tib_dog
232,c,111741.8,3202248.0,-2500.0,tib_dog
232,m,112103.33333333333,3203624.6333333333,-4166.666666666667,tib_dog
233,a,115642.1,3205272.4,-10000.0,tib_dog
233,b,118311.9,3203562.1,-10000.0,tib_dog
233,c,115099.8,3203979.2,-7500.0,tib_dog
233,m,116351.26666666666,3204271.233333333,-9166.666666666666,tib_dog
234,a,112159.0,3205877.2,-7500.0,tib_dog
234,b,113598.1,3203353.5,-5000.0,tib_dog
234,c,110970.1,3205272.4,-5000.0,tib_dog
234,m,112242.40000000001,3204834.3666666667,-5833.333333333333,tib_dog
235,a,108029.2,3203499.5,0.0,tib_dog
235,b,106798.6,3205950.2,-1000.0,tib_dog
235,c,108175.2,3204531.9,-1000.0,tib_dog
235,m,107667.66666666667,3204660.533333333,-666.6666666666666,tib_dog
236,a,104160.1,3204000.1,2000.0,tib_dog
236,b,106798.6,3205950.2,-1000.0,tib_dog
236,c,108029.2,3203499.5,0.0,tib_dog
236,m,106329.3,3204483.266666667,333.3333333333333,tib_dog
237,a,105880.9,3206106.7,0.0,tib_dog
237,b,106798.6,3205950.2,-1000.0,tib_dog
237,c,104160.1,3204000.1,2000.0,tib_dog
237,m,105613.2,3205352.3333333335,333.3333333333333,tib_dog
238,a,106798.6,3205950.2,-1000.0,tib_dog
238,b,108091.8,3205960.7,-2500.0,tib_dog
238,c,108175.2,3204531.9,-1000.0,tib_dog
238,m,107688.53333333334,3205480.9333333336,-1500.0,tib_dog
239,a,102783.6,3206211.0,2000.0,tib_dog
239,b,104160.1,3204000.1,2000.0,tib_dog
239,c,102052.4,3204115.8,2889.0,tib_dog
239,m,102998.7,3204775.633333333,2296.3333333333335,tib_dog
240,a,101747.3,3206183.7,2237.0,tib_dog
240,b,102783.6,3206211.0,2000.0,tib_dog
240,c,102052.4,3204115.8,2889.0,tib_dog
240,m,102194.43333333335,3205503.5,2375.3333333333335,tib_dog
241,a,108091.8,3205960.7,-2500.0,tib_dog
241,b,109864.6,3204312.9,-2500.0,tib_dog
241,c,108175.2,3204531.9,-1000.0,tib_dog
241,m,108710.53333333334,3204935.1666666665,-2000.0,tib_dog
242,a,113535.5,3206669.8,-10000.0,tib_dog
242,b,113598.1,3203353.5,-5000.0,tib_dog
242,c,112159.0,3205877.2,-7500.0,tib_dog
242,m,113097.53333333333,3205300.1666666665,-7500.0,tib_dog
243,a,113535.5,3206669.8,-10000.0,tib_dog
243,b,115099.8,3203979.2,-7500.0,tib_dog
243,c,113598.1,3203353.5,-5000.0,tib_dog
243,m,114077.8,3204667.5,-7500.0,tib_dog
244,a,113535.5,3206669.8,-10000.0,tib_dog
244,b,115642.1,3205272.4,-10000.0,tib_dog
244,c,115099.8,3203979.2,-7500.0,tib_dog
244,m,114759.13333333335,3205307.133333333,-9166.666666666666,tib_dog
245,a,108091.8,3205960.7,-2500.0,tib_dog
245,b,110970.1,3205272.4,-5000.0,tib_dog
245,c,109864.6,3204312.9,-2500.0,tib_dog
245,m,109642.16666666667,3205182.0,-3333.3333333333335,tib_dog
