tri,vertex,x,y,z,fault_name
320,c,-73411.354565875,3402888.927001334,-14916.0,gurla
320,m,-72355.16582041256,3404098.8601326384,-16810.333333333332,gurla
321,a,-55140.9567051379,3405082.4065878605,-15455.0,gurla
321,b,-51615.9585561552,3404972.431775332,-15455.0,gurla
321,c,-53809.9723974616,3402541.810869268,-10455.0,gurla
321,m,-53522.29588625156,3404198.8830774873,-13788.333333333334,gurla
322,a,-45678.3722429286,3406030.155502124,-20455.0,gurla
322,b,-43839.9048894368,3405650.3479463886,-20352.0,gurla
322,c,-46016.2417737091,3404256.5093766525,-15455.0,gurla
322,m,-45178.172968691506,3405312.337608388,-18754.0,gurla
323,a,-47952.7688653659,3406360.9065286326,-20455.0,gurla
323,b,-46016.2417737091,3404256.5093766525,-15455.0,gurla
323,c,-48668.9814768923,3404463.304465619,-15455.0,gurla
323,m,-47545.9973719891,3405026.906790301,-17121.666666666668,gurla
324,a,-70530.3398712921,3403452.3005467136,-15194.0,gurla
324,b,-68328.3252604394,3406417.1249413136,-20097.0,gurla
324,c,-67294.0907892393,3403710.970537664,-15188.0,gurla
324,m,-68717.58530699027,3404526.7986752302,-16826.333333333332,gurla
325,a,-66089.1158664109,3406585.4687140915,-20207.0,gurla
325,b,-63934.6063705354,3403964.1001280514,-15356.0,gurla
325,c,-67294.0907892393,3403710.970537664,-15188.0,gurla
325,m,-65772.60434206187,3404753.5131266024,-16917.0,gurla
326,a,-73123.8030240706,3405955.352849868,-20321.0,gurla
326,b,-70502.1157729256,3406317.4161981363,-20325.0,gurla
326,c,-70530.3398712921,3403452.3005467136,-15194.0,gurla
326,m,-71385.4195560961,3405241.689864906,-18613.333333333332,gurla
327,a,-70502.1157729256,3406317.4161981363,-20325.0,gurla
327,b,-68328.3252604394,3406417.1249413136,-20097.0,gurla
327,c,-70530.3398712921,3403452.3005467136,-15194.0,gurla
327,m,-69786.92696821904,3405395.613895388,-18538.666666666668,gurla
328,a,-50350.6488006806,3406698.4904818507,-20455.0,gurla
328,b,-48668.9814768923,3404463.304465619,-15455.0,gurla
328,c,-51615.9585561552,3404972.431775332,-15455.0,gurla
328,m,-50211.86294457604,3405378.075574267,-17121.666666666668,gurla
329,a,-47952.7688653659,3406360.9065286326,-20455.0,gurla
329,b,-45678.3722429286,3406030.155502124,-20455.0,gurla
329,c,-46016.2417737091,3404256.5093766525,-15455.0,gurla
329,m,-46549.127627334536,3405549.1904691365,-18788.333333333332,gurla
330,a,-68328.3252604394,3406417.1249413136,-20097.0,gurla
330,b,-66089.1158664109,3406585.4687140915,-20207.0,gurla
330,c,-67294.0907892393,3403710.970537664,-15188.0,gurla
330,m,-67237.17730536319,3405571.188064357,-18497.333333333332,gurla
331,a,-50350.6488006806,3406698.4904818507,-20455.0,gurla
331,b,-47952.7688653659,3406360.9065286326,-20455.0,gurla
331,c,-48668.9814768923,3404463.304465619,-15455.0,gurla
331,m,-48990.79971431294,3405840.9004920335,-18788.333333333332,gurla
332,a,-63468.1585781105,3406949.182215873,-20379.0,gurla
332,b,-60888.1604527359,3404162.916705668,-15455.0,gurla
332,c,-63934.6063705354,3403964.1001280514,-15356.0,gurla
332,m,-62763.6418004606,3405025.3996831975,-17063.333333333332,gurla
333,a,-55140.9567051379,3405082.4065878605,-15455.0,gurla
333,b,-52381.5675568892,3406946.0976361055,-20455.0,gurla
333,c,-51615.9585561552,3404972.431775332,-15455.0,gurla
333,m,-53046.160939394096,3405666.9786664327,-17121.666666666668,gurla
334,a,-66089.1158664109,3406585.4687140915,-20207.0,gurla
334,b,-63468.1585781105,3406949.182215873,-20379.0,gurla
334,c,-63934.6063705354,3403964.1001280514,-15356.0,gurla
334,m,-64497.29360501893,3405832.917019339,-18647.333333333332,gurla
335,a,-52381.5675568892,3406946.0976361055,-20455.0,gurla
335,b,-50350.6488006806,3406698.4904818507,-20455.0,gurla
335,c,-51615.9585561552,3404972.431775332,-15455.0,gurla
335,m,-51449.39163790833,3406205.673297763,-18788.333333333332,gurla
336,a,-57886.2658870933,3407087.5218043914,-20455.0,gurla
336,b,-55140.9567051379,3405082.4065878605,-15455.0,gurla
336,c,-57969.2794244854,3404297.537151409,-15455.0,gurla
336,m,-56998.8340055722,3405489.1551812203,-17121.666666666668,gurla
337,a,-60738.8941863029,3407021.2205572976,-20455.0,gurla
337,b,-57969.2794244854,3404297.537151409,-15455.0,gurla
337,c,-60888.1604527359,3404162.916705668,-15455.0,gurla
337,m,-59865.4446878414,3405160.5581381246,-17121.666666666668,gurla
338,a,-63468.1585781105,3406949.182215873,-20379.0,gurla
338,b,-60738.8941863029,3407021.2205572976,-20455.0,gurla
338,c,-60888.1604527359,3404162.916705668,-15455.0,gurla
338,m,-61698.404405716436,3406044.43982628,-18763.0,gurla
339,a,-60738.8941863029,3407021.2205572976,-20455.0,gurla
339,b,-57886.2658870933,3407087.5218043914,-20455.0,gurla
339,c,-57969.2794244854,3404297.537151409,-15455.0,gurla
339,m,-58864.813165960535,3406135.426504366,-18788.333333333332,gurla
340,a,-54899.2065167453,3407362.546040953,-20455.0,gurla
340,b,-52381.5675568892,3406946.0976361055,-20455.0,gurla
340,c,-55140.9567051379,3405082.4065878605,-15455.0,gurla
340,m,-54140.57692625746,3406463.6834216397,-18788.333333333332,gurla
341,a,-57886.2658870933,3407087.5218043914,-20455.0,gurla
341,b,-54899.2065167453,3407362.546040953,-20455.0,gurla
341,c,-55140.9567051379,3405082.4065878605,-15455.0,gurla
341,m,-55975.476369658834,3406510.824811069,-18788.333333333332,gurla
