depth,dip,east,fault_name,htm_ind,north,point_index,rake,slip_m,strike,zz_stress,xy_stress,xz_stress,yz_stress,xx_stress,yy_stress,tau_dd,tau_ss,sig_nn
-7368.0,11.0,320723.3957587307,galetzka_mainshock,,3049411.8465326624,71,95.86327069629787,1.1015628175006635,295.0,42.39798890913211,-2.1057383415132263,-0.9144633149675812,-4.8425245649369355,28.67015459890218,24.58736227099054,0.9260264636126045,1.1552614629927485,43.50621190856604
-7368.0,11.0,311722.7118767457,galetzka_mainshock,,3053747.6253695637,72,77.56884326298264,0.45636941503676604,295.0,43.57456929504105,-1.94175134349436,-2.7215631005129577,-3.337590006898409,28.12592711154919,23.911923730177087,0.05054118212636549,-1.1064662239722858,44.395944140936905
-7368.0,11.0,302708.33907316835,galetzka_mainshock,,3058090.7394231805,73,71.03069166192664,0.477417172083284,295.0,39.817780486342414,-2.507294821824567,-4.36498243508037,-1.4843789615264862,27.760278798618337,22.762870957170687,-0.42927301513967553,-3.3252465972609038,40.35441640799418
-7368.0,11.0,293699.8398754801,galetzka_mainshock,,3062429.8371469504,74,94.66958870063887,0.7691730873633058,295.0,34.8282566854807,-2.272747466565025,-3.702308754728643,-1.0903068315920452,26.806451119341567,21.36510970518528,-0.2988289900101009,-2.960388606225986,35.266387544846694
-7368.0,11.0,284687.5229316869,galetzka_mainshock,,3066776.1930534663,75,105.97790813790523,0.5809638515432779,295.0,29.104441797513836,-2.000075499328179,-3.541937444244244,0.31954946432491443,25.33832476016869,20.873483469768807,-0.5599290634459324,-3.3646736781486557,29.230273543582445
-7368.0,11.0,275681.0525650175,galetzka_mainshock,,3071118.5845473357,76,93.13329495731315,0.5776535480510787,295.0,24.748020483643014,-1.9694000863548082,-1.474737731285822,-0.5513377370800447,23.872493475633615,20.655269992259818,0.09963222167410546,-1.0768669601232241,24.98566304678865
-7368.0,11.0,266670.5470151299,galetzka_mainshock,,3075457.219527063,77,83.86365526066643,0.5008195271003318,295.0,24.975181780139458,-1.492615203327615,-1.4678017005346458,-1.7655594677517503,22.272961069402207,20.082365176840778,1.0014528513396432,-0.5504194161610978,25.601458215122452
-7368.0,11.0,257655.99017767768,galetzka_mainshock,,3079792.1385787856,78,89.96263028269419,0.2825100600894552,295.0,21.725313217855557,-1.433560079075201,-2.737692794151094,-2.2413163226548667,22.801461009530662,19.642515600046217,2.466032144731301,-1.5608307024246801,22.824408209074825
-7368.0,11.0,248647.44734662306,galetzka_mainshock,,3084134.260613426,79,102.11238378353886,0.2855980093225441,295.0,21.226317749210466,-0.6159302588980768,-1.4577657062473623,-3.020743610020014,22.553140383721168,19.265247437942605,2.763892323480133,-0.20849326271776936,22.415477036816483
-7368.0,11.0,239635.07161806888,galetzka_mainshock,,3088483.8177058427,80,84.0615466489045,0.21317397572170954,295.0,18.92200236240944,-0.2613936993237811,-1.5659448272419376,-2.053182753536059,22.887332648155017,20.346443963708666,2.6532243283501566,-0.695021249727209,19.928083105442298
-9276.0,11.0,415063.6832728522,galetzka_mainshock,,3014870.906780933,81,95.22891829746041,0.5539351859098679,295.0,28.27192982670564,-0.951373407482129,-3.108284250125759,-5.153416495385844,27.518077049739826,24.658724980794407,4.830837529365129,-0.7196791090969803,30.374160006850957
-9276.0,11.0,406057.5095866608,galetzka_mainshock,,3019200.929900588,82,78.17517531271669,0.4671331758984797,295.0,27.23223351034502,-1.0375705328750537,-3.1021891616328015,-4.988640269702746,27.81345182790529,24.354336273793848,4.835407392444233,-0.8158756987358602,29.305822916455764
-9276.0,11.0,397047.67316222057,galetzka_mainshock,,3023548.8721668217,83,115.13136332517212,0.869047072833227,295.0,26.790024257072332,-1.5716125905171476,-1.488175210434512,-5.165263720116327,27.726284071811804,24.865224773834143,4.433269010100409,0.8025234184389074,28.68397225180467
-9276.0,11.0,388043.7963787457,galetzka_mainshock,,3027881.4524783944,84,78.58122721293323,1.6053762390480308,295.0,29.695990164576575,-1.2340947063517391,-0.8142399238448332,-5.756913174460975,27.555766065432174,25.157571804257476,4.209766300769361,1.6399737380157455,31.59536067774426
-9276.0,11.0,379036.1606276858,galetzka_mainshock,,3032220.94183266,85,116.9726173576447,0.2097341717126706,295.0,32.44041519120623,-1.2952789143896657,-0.7283587809514379,-5.101867411118575,28.52622364288801,24.958104998940204,3.104628709797197,1.3666317358073914,34.002515340199615
-9276.0,11.0,370024.658285034,galetzka_mainshock,,3036556.303277821,86,100.86806283540636,1.0706023629714254,295.0,35.517011769773816,-1.8020533536573746,0.02261079067589379,-4.514454314512446,29.239050225249713,24.732073461012774,1.6568553926848484,1.7845862938384756,36.63251852532185
-9276.0,11.0,361019.2799223446,galetzka_mainshock,,3040898.5440080995,87,73.98893705077734,0.37632835782066704,295.0,39.07796080299714,-2.3051497869238533,0.816607000052398,-4.003909413547925,29.774284850774002,25.19207101954352,0.2662269848047245,2.3353746680411267,39.76798917532741
-9276.0,11.0,352010.01450379344,galetzka_mainshock,,3045236.7237573974,88,45.0,0.28182447870971034,295.0,43.14753422955983,-2.256737214097584,0.7202715340254647,-3.6373023605960553,29.601786782990132,26.106386426532584,-0.6244910918856066,2.1710719450106017,43.60775380355758
-9276.0,11.0,343006.72057641373,galetzka_mainshock,,3049570.756252918,89,78.04484613589459,0.4979096421038661,295.0,44.198742712244155,-1.6798475512693485,-1.2689609263121402,-2.5625824386609715,29.809327674112335,27.11363568744741,-0.7003358957895687,-0.05682213126072366,44.61830067149323
-9276.0,11.0,333999.6529792754,galetzka_mainshock,,3053911.873600767,90,79.12863437150847,0.6402810646114719,295.0,41.495118306031486,-1.5467896601473108,-1.7477606011367444,-1.9331601007873846,31.174263067242666,28.017245114085014,-0.33146181910605144,-0.7939425048123127,41.914826559519454
-9276.0,11.0,324988.82139701745,galetzka_mainshock,,3058260.1174069094,91,63.02921532907207,1.3464418426356186,295.0,41.43287041043413,-0.6396035695761365,-0.7520860913852562,-1.4596022698339675,30.5478471480157,27.954269204677612,-1.0083689295189409,-0.17467906909008002,41.55578199582435
-9276.0,11.0,315983.764851392,galetzka_mainshock,,3062593.2194163767,92,45.0,0.2446023777480505,295.0,40.242795838747526,-0.3438828746720258,-2.543608229403808,0.8518674823604644,29.578499866898063,27.792521341039727,-2.04070779490638,-2.704686998997557,39.90500433459802
